    1.41107    1.33754E-04
    1.44642    1.57590E-04
    1.48178    1.33754E-04
    1.51713    1.57590E-04
    1.55249    1.81426E-04
    1.58784    2.05263E-04
    1.62320    2.29099E-04
    1.65856    2.05263E-04
    1.69391    2.05263E-04
    1.72927    2.05263E-04
    1.76462    1.81426E-04
    1.79998    2.05263E-04
    1.83533    2.05263E-04
    1.87069    2.29099E-04
    1.90604    1.57590E-04
    1.94140    2.05263E-04
    1.97675    1.81426E-04
    2.01211    1.81426E-04
    2.04746    1.57590E-04
    2.08282    1.81426E-04
    2.11817    1.57590E-04
    2.15353    1.81426E-04
    2.18889    1.57590E-04
    2.22424    1.57590E-04
    2.25960    1.33754E-04
    2.29495    1.33754E-04
    2.33031    1.33754E-04
    2.36566    1.57590E-04
    2.40102    1.57590E-04
    2.43637    1.33754E-04
    2.47173    1.33754E-04
    2.50708    1.81426E-04
    2.54244    1.57590E-04
    2.57779    1.57590E-04
    2.61315    1.57590E-04
    2.64850    1.81426E-04
    2.68386    1.81426E-04
    2.71922    1.81426E-04
    2.75457    1.57590E-04
    2.78993    1.57590E-04
    2.82528    1.33754E-04
    2.86064    1.33754E-04
    2.89599    1.57590E-04
    2.93135    1.09917E-04
    2.96670    1.33754E-04
    3.00206    1.33754E-04
    3.03741    1.57590E-04
    3.07277    1.33754E-04
    3.10812    1.33754E-04
    3.14348    1.33754E-04
    3.17883    1.33754E-04
    3.21419    1.57590E-04
    3.24955    1.81426E-04
    3.28490    1.57590E-04
    3.32026    2.05263E-04
    3.35561    1.57590E-04
    3.39097    1.81426E-04
    3.42632    1.57590E-04
    3.46168    1.81426E-04
    3.49703    1.33754E-04
    3.53239    1.81426E-04
    3.56774    1.81426E-04
    3.60310    2.05263E-04
    3.63845    1.57590E-04
    3.67381    1.81426E-04
    3.70916    1.81426E-04
    3.74452    2.05263E-04
    3.77988    1.33754E-04
    3.81523    1.81426E-04
    3.85059    1.09917E-04
    3.88594    1.57590E-04
    3.92130    1.33754E-04
    3.95665    1.81426E-04
    3.99201    1.57590E-04
    4.02736    1.81426E-04
    4.06272    1.57590E-04
    4.09807    1.81426E-04
    4.13343    1.33754E-04
    4.16878    2.05263E-04
    4.20414    1.57590E-04
    4.23950    2.29099E-04
    4.27485    1.81426E-04
    4.31021    1.81426E-04
    4.34556    1.33754E-04
    4.38092    1.81426E-04
    4.41627    1.33754E-04
    4.45163    1.81426E-04
    4.48698    1.81426E-04
    4.52234    2.05263E-04
    4.55769    1.57590E-04
    4.59305    2.05263E-04
    4.62840    1.57590E-04
    4.66376    2.29099E-04
    4.69911    2.05263E-04
    4.73447    2.76772E-04
    4.76982    2.29099E-04
    4.80518    2.76772E-04
    4.84054    2.52936E-04
    4.87589    3.24445E-04
    4.91125    2.76772E-04
    4.94660    3.48281E-04
    4.98196    3.24445E-04
    5.01731    3.72118E-04
    5.05267    3.24445E-04
    5.08802    3.95954E-04
    5.12338    3.48281E-04
    5.15873    4.19791E-04
    5.19409    4.19791E-04
    5.22944    4.67463E-04
    5.26480    4.19791E-04
    5.30015    4.67463E-04
    5.33551    4.43626E-04
    5.37087    4.91299E-04
    5.40622    4.91299E-04
    5.44158    5.62810E-04
    5.47693    5.15135E-04
    5.51229    5.38970E-04
    5.54764    4.91299E-04
    5.58300    5.38970E-04
    5.61835    4.43626E-04
    5.65371    5.15135E-04
    5.68906    4.43626E-04
    5.72442    4.43626E-04
    5.75977    3.48281E-04
    5.79513    3.72118E-04
    5.83049    2.29099E-04
    5.86584    2.05263E-04
    5.90120    8.60810E-05
    5.93655    8.60810E-05
    5.97191   -8.07740E-05
    6.00726   -1.04610E-04
    6.04262   -2.95301E-04
    6.07797   -2.71465E-04
    6.11333   -4.62156E-04
    6.14868   -5.33665E-04
    6.18404   -7.24355E-04
    6.21939   -7.95865E-04
    6.25475   -1.01040E-03
    6.29010   -1.12957E-03
    6.32546   -1.34410E-03
    6.36082   -1.46328E-03
    6.39617   -1.65397E-03
    6.43153   -1.74932E-03
    6.46688   -1.96385E-03
    6.50224   -2.05919E-03
    6.53759   -2.22605E-03
    6.57295   -2.29756E-03
    6.60830   -2.46442E-03
    6.64366   -2.46442E-03
    6.67901   -2.60743E-03
    6.71437   -2.55976E-03
    6.74972   -2.65510E-03
    6.78508   -2.58359E-03
    6.82043   -2.58359E-03
    6.85579   -2.39291E-03
    6.89115   -2.29756E-03
    6.92650   -2.03536E-03
    6.96186   -1.86851E-03
    6.99721   -1.51096E-03
    7.03257   -1.22492E-03
    7.06792   -7.24355E-04
    7.10328   -3.19137E-04
    7.13863    2.76772E-04
    7.17399    8.01175E-04
    7.20934    1.49243E-03
    7.24470    2.01683E-03
    7.28005    2.70809E-03
    7.31541    3.39934E-03
    7.35076    4.28129E-03
    7.38612    5.04405E-03
    7.42148    5.90215E-03
    7.45683    6.54575E-03
    7.49219    7.28465E-03
    7.52754    7.85675E-03
    7.56290    8.50035E-03
    7.59825    8.85785E-03
    7.63361    9.23925E-03
    7.66896    9.33460E-03
    7.70432    9.45380E-03
    7.73967    9.28695E-03
    7.77503    9.14390E-03
    7.81038    8.73870E-03
    7.84574    8.33345E-03
    7.88109    7.64220E-03
    7.91645    6.95095E-03
    7.95181    6.04520E-03
    7.98716    5.23475E-03
    8.02252    4.20978E-03
    8.05787    3.23248E-03
    8.09323    2.08834E-03
    8.12858    1.11105E-03
    8.16394   -9.26465E-06
    8.19929   -9.86555E-04
    8.23465   -2.05919E-03
    8.27000   -3.01265E-03
    8.30536   -4.03761E-03
    8.34071   -4.94340E-03
    8.37607   -5.94450E-03
    8.41142   -6.77880E-03
    8.44678   -7.66075E-03
    8.48214   -8.39965E-03
    8.51749   -9.21010E-03
    8.55285   -9.78220E-03
    8.58820   -1.04496E-02
    8.62356   -1.09025E-02
    8.65891   -1.13554E-02
    8.69427   -1.15937E-02
    8.72962   -1.17845E-02
    8.76498   -1.17606E-02
    8.80033   -1.17845E-02
