   0.615573    4.46594E-05
   0.650928   -2.68498E-05
   0.686284    4.46594E-05
   0.721639   -2.68498E-05
   0.756994    9.23320E-05
   0.792349   -3.01339E-06
   0.827705    4.46594E-05
   0.863060   -2.68498E-05
   0.898415    6.84960E-05
   0.933771   -2.68498E-05
   0.969126    2.08230E-05
    1.00448   -5.06860E-05
    1.03984    6.84960E-05
    1.07519    2.08230E-05
    1.11055    1.16168E-04
    1.14590   -3.01339E-06
    1.18126    9.23320E-05
    1.21661    4.46594E-05
    1.25197    9.23320E-05
    1.28732    2.08230E-05
    1.32268    9.23320E-05
    1.35804    2.08230E-05
    1.39339    6.84960E-05
    1.42875   -2.68498E-05
    1.46410    4.46594E-05
    1.49946   -3.01339E-06
    1.53481    9.23320E-05
    1.57017    2.08230E-05
    1.60552    9.23320E-05
    1.64088   -2.68498E-05
    1.67623    9.23320E-05
    1.71159   -3.01339E-06
    1.74694    4.46594E-05
    1.78230   -2.68498E-05
    1.81765    4.46594E-05
    1.85301   -2.68498E-05
    1.88837    4.46594E-05
    1.92372   -7.45225E-05
    1.95908    4.46594E-05
    1.99443   -5.06860E-05
    2.02979    2.08230E-05
    2.06514   -5.06860E-05
    2.10050    6.84960E-05
    2.13585   -3.01339E-06
    2.17121    6.84960E-05
    2.20656   -3.01339E-06
    2.24192    4.46594E-05
    2.27727    2.08230E-05
    2.31263    4.46594E-05
    2.34798   -2.68498E-05
    2.38334    6.84960E-05
    2.41870   -2.68498E-05
    2.45405    9.23320E-05
    2.48941    2.08230E-05
    2.52476    9.23320E-05
    2.56012    2.08230E-05
    2.59547    6.84960E-05
    2.63083   -2.68498E-05
    2.66618    6.84960E-05
    2.70154   -3.01339E-06
    2.73689    2.08230E-05
    2.77225   -2.68498E-05
    2.80760    2.08230E-05
    2.84296   -2.68498E-05
    2.87831    4.46594E-05
    2.91367   -3.01339E-06
    2.94903    4.46594E-05
    2.98438   -3.01339E-06
    3.01974    2.08230E-05
    3.05509   -2.68498E-05
    3.09045    4.46594E-05
    3.12580   -2.68498E-05
    3.16116    2.08230E-05
    3.19651   -5.06860E-05
    3.23187    2.08230E-05
    3.26722   -2.68498E-05
    3.30258    6.84960E-05
    3.33793   -3.01339E-06
    3.37329    9.23320E-05
    3.40864   -3.01339E-06
    3.44400    4.46594E-05
    3.47935   -3.01339E-06
    3.51471    4.46594E-05
    3.55007   -2.68498E-05
    3.58542    2.08230E-05
    3.62078   -5.06860E-05
    3.65613    4.46594E-05
    3.69149   -2.68498E-05
    3.72684    6.84960E-05
